Loosemorehanby,Gallagher,EffectiveNumberOfParties,EffectiveNumberOfPCAVars,Governability,Round,ENI,Entropy,SpatialSum,
0.286,0.182904346585859,3.84615384615385,2.71121638972698,0.319444444444444,1,1,-0.388139521741323,1.10000009666338,
0.231,0.140435038362938,3.33333333333333,1.58768727711346,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.331,0.224307824205934,2.17391304347826,1.39791721514896,1,1,1,-0.388139521741323,1.10000009666338,
0.399,0.308324504378098,1.51515151515151,2.52098130862705,1,1,1,-0.388139521741323,1.10000009666338,
0.378,0.259048258052433,2.17391304347826,1.9785215985178,1,1,1,-0.388139521741323,1.10000009666338,
0.56,0.340036762718386,2,1.93037522266722,0.5,1,1,-0.388139521741323,1.10000009666338,
0.242,0.159194849162905,1.92307692307692,1.51870878575113,1,1,1,-0.388139521741323,1.10000009666338,
0.322,0.201509304996072,2.77777777777778,1.70382524640228,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.507,0.3966875344651,1.21951219512195,1.6815580215291,1,1,1,-0.388139521741323,1.10000009666338,
0.391,0.255150935722368,2,1.64121208263684,0.5,1,1,-0.388139521741323,1.10000009666338,
0.306,0.170789343929883,2.94117647058824,1.47865514808245,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.259,0.168110082981361,2.94117647058823,1.48548199515827,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.365,0.281216998063773,1.72413793103448,1.48797432859229,1,1,1,-0.388139521741323,1.10000009666338,
0.421,0.249691810037895,2.38095238095238,3.10680559992792,0.5,1,1,-0.388139521741323,1.10000009666338,
0.182,0.135690825039868,2.17391304347826,2.51393133359452,1,1,1,-0.388139521741323,1.10000009666338,
0.344,0.207923062693872,2.63157894736842,2.07571468862096,0.5,1,1,-0.388139521741323,1.10000009666338,
0.376,0.277868674017062,1.51515151515151,1.2718882675304,1,1,1,-0.388139521741323,1.10000009666338,
0.479,0.367894006474691,1.21951219512195,1.62366709620218,1,1,1,-0.388139521741323,1.10000009666338,
0.348,0.26819582397942,1.47058823529412,1.60130352461147,1,1,1,-0.388139521741323,1.10000009666338,
0.324,0.251441842182243,1.21951219512195,1.352861336928,1,1,1,-0.388139521741323,1.10000009666338,
0.231,0.140367375126843,4.16666666666667,1.70416302741766,0.33,1,1,-0.388139521741323,1.10000009666338,
0.5,0.316208791781633,1.92307692307692,1.61502116383754,1,1,1,-0.388139521741323,1.10000009666338,
0.303,0.1903339171036,2.63157894736842,2.3826112679817,0.5,1,1,-0.388139521741323,1.10000009666338,
0.323,0.223814655462952,1.72413793103448,1.37638360509513,1,1,1,-0.388139521741323,1.10000009666338,
0.429,0.280805982842246,2.17391304347826,2.07503297787245,1,1,1,-0.388139521741323,1.10000009666338,
0.235,0.145619366843837,2.63157894736842,2.71442018339257,0.5,1,1,-0.388139521741323,1.10000009666338,
0.339,0.218087138547875,1.72413793103448,1.32844219341155,1,1,1,-0.388139521741323,1.10000009666338,
0.401,0.313490031739448,1.51515151515151,1.54729951151542,1,1,1,-0.388139521741323,1.10000009666338,
0.324,0.261488049440123,1.47058823529412,1.27656524655775,1,1,1,-0.388139521741323,1.10000009666338,
0.344,0.269011152185184,1.47058823529412,1.368988364785,1,1,1,-0.388139521741323,1.10000009666338,
0.405,0.25517445013167,2.38095238095238,2.58989831363979,0.5,1,1,-0.388139521741323,1.10000009666338,
0.187,0.132385799842732,2,1.82354217076569,0.5,1,1,-0.388139521741323,1.10000009666338,
0.227,0.141622738287324,2,1.32456950961909,0.5,1,1,-0.388139521741323,1.10000009666338,
0.385,0.233235932051646,3.33333333333333,2.20312474656668,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.397,0.247513635988,1.92307692307692,1.85094847088726,1,1,1,-0.388139521741323,1.10000009666338,
0.396,0.268622411574314,1.72413793103448,1.59513423421945,1,1,1,-0.388139521741323,1.10000009666338,
0.431,0.331544868758363,1.21951219512195,1.68668575464602,1,1,1,-0.388139521741323,1.10000009666338,
0.353,0.275938398922658,1.51515151515151,1.55935485476349,1,1,1,-0.388139521741323,1.10000009666338,
0.304,0.186386694804109,3.57142857142857,1.90674612687952,0.283333333333333,1,1,-0.388139521741323,1.10000009666338,
0.251,0.155951915666336,2.94117647058823,2.48598067807934,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.343,0.243788843058906,2.77777777777778,2.14549656729529,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.508,0.309619120856578,2,1.7818742580345,0.5,1,1,-0.388139521741323,1.10000009666338,
0.285,0.186847531426027,2,1.47643520241683,0.5,1,1,-0.388139521741323,1.10000009666338,
0.32,0.204611827615121,2.63157894736842,2.86864829463954,0.5,1,1,-0.388139521741323,1.10000009666338,
0.454,0.335925586998073,1.85185185185185,1.74429403246962,1,1,1,-0.388139521741323,1.10000009666338,
0.328,0.201114395307745,3.57142857142857,1.88446782245334,0.283333333333333,1,1,-0.388139521741323,1.10000009666338,
0.461,0.293359847286571,1.92307692307692,1.30990954830626,1,1,1,-0.388139521741323,1.10000009666338,
0.311,0.227178344038335,1.72413793103448,1.27836715209604,1,1,1,-0.388139521741323,1.10000009666338,
0.298,0.187491333133028,2.77777777777778,1.48038455418429,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.453,0.306447385369822,1.85185185185185,1.44814392530023,1,1,1,-0.388139521741323,1.10000009666338,
0.283,0.219918166598396,1.92307692307692,1.54818284405305,1,1,1,-0.388139521741323,1.10000009666338,
0.313,0.218705281143369,2.63157894736842,1.39627758063503,0.5,1,1,-0.388139521741323,1.10000009666338,
0.341,0.245741734347261,2.94117647058823,1.66281113040765,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.304,0.213700725314632,2.94117647058824,2.37333415833254,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.263,0.209604389267019,1.72413793103448,1.64600731304885,1,1,1,-0.388139521741323,1.10000009666338,
0.4,0.238683891370993,2.38095238095238,1.71748487411826,0.5,1,1,-0.388139521741323,1.10000009666338,
0.516,0.395736023126528,1,1.30941566559487,1,1,1,-0.388139521741323,1.10000009666338,
0.229,0.159119451984979,1.92307692307692,1.37282144238664,1,1,1,-0.388139521741323,1.10000009666338,
0.516,0.362745089560148,1.85185185185185,1.87988266004379,1,1,1,-0.388139521741323,1.10000009666338,
0.396,0.266529548080508,1.72413793103448,1.43366634644833,1,1,1,-0.388139521741323,1.10000009666338,
0.454,0.33262741919451,1.72413793103448,1.24207304384935,1,1,1,-0.388139521741323,1.10000009666338,
0.239,0.152003289438091,3.33333333333333,1.35302836475827,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.382,0.287128890918347,2.38095238095238,2.90679934414278,1,1,1,-0.388139521741323,1.10000009666338,
0.274,0.18051592727513,2.77777777777778,2.82306296753065,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.414,0.303814087889288,1.85185185185185,1.48964226134271,1,1,1,-0.388139521741323,1.10000009666338,
0.371,0.232894826048154,2.38095238095238,1.66441560969678,0.5,1,1,-0.388139521741323,1.10000009666338,
0.456,0.357433909974977,1,1.21919885320463,1,1,1,-0.388139521741323,1.10000009666338,
0.315,0.235087217857543,2.38095238095238,1.55013710965769,1,1,1,-0.388139521741323,1.10000009666338,
0.293,0.216656410013643,2.63157894736842,1.34979002998501,0.5,1,1,-0.388139521741323,1.10000009666338,
0.363,0.233993589655785,1.92307692307692,1.37493106697074,1,1,1,-0.388139521741323,1.10000009666338,
0.343,0.236287959913323,2.27272727272727,1.5165309765336,1,1,1,-0.388139521741323,1.10000009666338,
0.435,0.289088221828562,2.17391304347826,1.51373917675527,1,1,1,-0.388139521741323,1.10000009666338,
0.424,0.258476304523258,1.92307692307692,1.42094855183701,1,1,1,-0.388139521741323,1.10000009666338,
0.434,0.300546169498132,1.47058823529412,1.6517574187803,1,1,1,-0.388139521741323,1.10000009666338,
0.331,0.264892430997943,1.47058823529412,1.32384554480254,1,1,1,-0.388139521741323,1.10000009666338,
0.473,0.368074720675028,1.21951219512195,1.81253990874327,1,1,1,-0.388139521741323,1.10000009666338,
0.505,0.392178530773932,1.21951219512195,1.52799645649028,1,1,1,-0.388139521741323,1.10000009666338,
0.395,0.306594194335118,1.47058823529412,1.4881433547897,1,1,1,-0.388139521741323,1.10000009666338,
0.535,0.414043475978067,1.21951219512195,2.82576660460831,1,1,1,-0.388139521741323,1.10000009666338,
0.527,0.412258414104552,1,1.65664941341956,1,1,1,-0.388139521741323,1.10000009666338,
0.425,0.328475265431052,1.21951219512195,1.58697071746796,1,1,1,-0.388139521741323,1.10000009666338,
0.386,0.229939122378076,2.94117647058823,1.50517499914884,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.412,0.319219360315129,1.47058823529412,1.6922933652712,1,1,1,-0.388139521741323,1.10000009666338,
0.295,0.186563662056682,3.84615384615385,2.3530775341344,0.319444444444444,1,1,-0.388139521741323,1.10000009666338,
0.233,0.140267601391055,3.33333333333333,2.26608041542834,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.455,0.287734252392724,2.17391304347826,1.68233338938873,1,1,1,-0.388139521741323,1.10000009666338,
0.343,0.248302235189295,2.17391304347826,1.88727142700494,1,1,1,-0.388139521741323,1.10000009666338,
0.453,0.350625155971445,1.21951219512195,1.40124838500733,1,1,1,-0.388139521741323,1.10000009666338,
0.306,0.198650446765166,2,1.59638089278594,0.5,1,1,-0.388139521741323,1.10000009666338,
0.438,0.322739833302306,1.21951219512195,1.54005100408804,1,1,1,-0.388139521741323,1.10000009666338,
0.296,0.177011299074381,2.77777777777778,1.70739720887679,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.248,0.191222383627022,2.17391304347826,2.27065935654691,1,1,1,-0.388139521741323,1.10000009666338,
0.269,0.169469761314519,2,1.65734816598958,0.5,1,1,-0.388139521741323,1.10000009666338,
0.143,0.0950789145920377,2,2.06972961857991,0.5,1,1,-0.388139521741323,1.10000009666338,
0.433,0.33045271976487,1.47058823529412,2.3481562457966,1,1,1,-0.388139521741323,1.10000009666338,
0.42,0.312601983359031,1.21951219512195,1.54227819023832,1,1,1,-0.388139521741323,1.10000009666338,
0.412,0.263575416152569,2.17391304347826,1.84884633979621,1,1,1,-0.388139521741323,1.10000009666338,
0.436,0.273318495532227,2.63157894736842,1.66606032370405,0.5,1,1,-0.388139521741323,1.10000009666338,
0.555,0.447356680960506,1.21951219512195,1.87950243987199,1,1,1,-0.388139521741323,1.10000009666338,
0.473,0.36460115194552,1.85185185185185,2.0172208228707,1,1,1,-0.388139521741323,1.10000009666338,
0.4,0.243503593402644,2.94117647058823,2.11620918748903,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.441,0.270900350682682,2.94117647058823,2.28895680732219,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.347,0.210746292968583,1.92307692307692,1.28265963395595,1,1,1,-0.388139521741323,1.10000009666338,
0.441,0.308745850174541,1.72413793103448,2.41954416931502,1,1,1,-0.388139521741323,1.10000009666338,
0.411,0.323126910052382,1.21951219512195,1.25312710030798,1,1,1,-0.388139521741323,1.10000009666338,
0.347,0.226296265987753,2.77777777777778,2.10423916657391,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.179,0.140708919404564,3.57142857142857,2.91503858915703,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.521,0.334658034417224,1.72413793103448,1.59667890629966,1,1,1,-0.388139521741323,1.10000009666338,
0.255,0.199461775786741,2.27272727272727,1.28810948490017,1,1,1,-0.388139521741323,1.10000009666338,
0.459,0.357154028396713,1.21951219512195,1.20050245181208,1,1,1,-0.388139521741323,1.10000009666338,
0.418,0.305748262464401,1.72413793103448,1.67495591526039,1,1,1,-0.388139521741323,1.10000009666338,
0.435,0.304353412992199,1.72413793103448,1.31463827142237,1,1,1,-0.388139521741323,1.10000009666338,
0.317,0.193938134465607,2.94117647058824,1.46328881657645,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.45,0.277438281424896,1.92307692307692,1.5459857778381,1,1,1,-0.388139521741323,1.10000009666338,
0.511,0.312264311121204,1.92307692307692,1.83985035708475,1,1,1,-0.388139521741323,1.10000009666338,
0.335,0.210387737285232,1.92307692307692,2.48335947133193,1,1,1,-0.388139521741323,1.10000009666338,
0.344,0.23645295515176,2.63157894736842,1.47891481028499,0.5,1,1,-0.388139521741323,1.10000009666338,
0.428,0.266392567463884,1.92307692307692,1.48829962855199,1,1,1,-0.388139521741323,1.10000009666338,
0.409,0.264752714811388,2.77777777777778,3.21384385648231,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.265,0.161254457302736,3.33333333333333,1.52533614431149,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.416,0.248953810977057,1.92307692307692,1.54663716220757,1,1,1,-0.388139521741323,1.10000009666338,
0.334,0.203359287960988,2.63157894736842,2.06893190355286,0.5,1,1,-0.388139521741323,1.10000009666338,
0.408,0.305001639339857,1.72413793103448,1.34111565623587,1,1,1,-0.388139521741323,1.10000009666338,
0.401,0.244562875351105,2.77777777777778,1.67096772871564,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.46,0.353725882570105,1.51515151515151,1.7982151537913,1,1,1,-0.388139521741323,1.10000009666338,
0.402,0.30637395450658,1.85185185185185,2.01044189256167,1,1,1,-0.388139521741323,1.10000009666338,
0.346,0.235860128042024,2.63157894736842,1.35972681629051,0.5,1,1,-0.388139521741323,1.10000009666338,
0.349,0.212682862497193,2.94117647058824,1.51137747407058,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.419,0.279969641211328,2.27272727272727,1.55733593864575,1,1,1,-0.388139521741323,1.10000009666338,
0.472,0.365786823163438,1.21951219512195,1.33497583091664,1,1,1,-0.388139521741323,1.10000009666338,
0.494,0.321060741916541,1.92307692307692,1.49446820465224,1,1,1,-0.388139521741323,1.10000009666338,
0.302,0.243047320495413,2.27272727272727,1.36120146458651,1,1,1,-0.388139521741323,1.10000009666338,
0.584,0.39340945591076,1.47058823529412,1.32856675494319,1,1,1,-0.388139521741323,1.10000009666338,
0.468,0.369119221932427,1,1.72237151983291,1,1,1,-0.388139521741323,1.10000009666338,
0.512,0.38214656874032,1.21951219512195,1.30360357373467,1,1,1,-0.388139521741323,1.10000009666338,
0.331,0.183185698131705,3.57142857142857,1.64703528345159,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.404,0.296111465499058,1.47058823529412,1.51395452729175,1,1,1,-0.388139521741323,1.10000009666338,
0.522,0.36499726026369,1.47058823529412,1.61812723455589,1,1,1,-0.388139521741323,1.10000009666338,
0.418,0.267110464040629,2.38095238095238,2.04185402098401,0.5,1,1,-0.388139521741323,1.10000009666338,
0.432,0.295330323536206,1.72413793103448,2.10132315837493,1,1,1,-0.388139521741323,1.10000009666338,
0.267,0.177392220798997,1.92307692307692,1.32112582155595,1,1,1,-0.388139521741323,1.10000009666338,
0.399,0.243846263042926,2,1.53043411437652,0.5,1,1,-0.388139521741323,1.10000009666338,
0.355,0.213733478893691,3.57142857142857,1.95124837292143,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.196,0.116978630527118,3.84615384615385,3.23695404833372,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.439,0.339300751546471,1.21951219512195,1.58770532728963,1,1,1,-0.388139521741323,1.10000009666338,
0.413,0.248736808695456,2,1.36290555155751,0.5,1,1,-0.388139521741323,1.10000009666338,
0.497,0.383116170371338,1.21951219512195,2.03227058144808,1,1,1,-0.388139521741323,1.10000009666338,
0.306,0.208715116845906,2.63157894736842,1.49379944978399,0.5,1,1,-0.388139521741323,1.10000009666338,
0.448,0.330743102724758,1.85185185185185,1.84131565714754,1,1,1,-0.388139521741323,1.10000009666338,
0.369,0.236383163529047,2.77777777777778,2.57296134773455,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.421,0.290542595844396,2.17391304347826,1.77681212624226,1,1,1,-0.388139521741323,1.10000009666338,
0.319,0.206448540803756,1.92307692307692,1.51097195503244,1,1,1,-0.388139521741323,1.10000009666338,
0.365,0.254169234959702,1.72413793103448,1.46760448738012,1,1,1,-0.388139521741323,1.10000009666338,
0.387,0.242156973882645,2.63157894736842,2.55916907916686,0.5,1,1,-0.388139521741323,1.10000009666338,
0.46,0.354987323717341,1.21951219512195,2.63000722041329,1,1,1,-0.388139521741323,1.10000009666338,
0.503,0.387662224107534,1.21951219512195,2.45474987806709,1,1,1,-0.388139521741323,1.10000009666338,
0.469,0.29322005388445,2,1.21068700632697,0.5,1,1,-0.388139521741323,1.10000009666338,
0.369,0.238230980353102,2.38095238095238,1.67024004346089,0.5,1,1,-0.388139521741323,1.10000009666338,
0.367,0.290017240866815,1.47058823529412,1.69275786870687,1,1,1,-0.388139521741323,1.10000009666338,
0.382,0.232488709403274,2,1.27764863418994,0.5,1,1,-0.388139521741323,1.10000009666338,
0.352,0.262169792310251,1.72413793103448,1.65007398854399,1,1,1,-0.388139521741323,1.10000009666338,
0.277,0.184764715246175,2.77777777777778,1.50542860717966,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.476,0.312389180350408,2.17391304347826,1.96266589039307,1,1,1,-0.388139521741323,1.10000009666338,
0.357,0.216249855491281,2,1.71934499542889,0.5,1,1,-0.388139521741323,1.10000009666338,
0.589,0.453971364735707,1.21951219512195,2.80229014949347,1,1,1,-0.388139521741323,1.10000009666338,
0.408,0.252602454461551,2,1.39444245067931,0.5,1,1,-0.388139521741323,1.10000009666338,
0.392,0.230763948657497,2.77777777777778,1.66361744863898,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.358,0.256320112359526,1.72413793103448,2.26529979468952,1,1,1,-0.388139521741323,1.10000009666338,
0.295,0.210516032643597,2.17391304347826,1.33383763936889,1,1,1,-0.388139521741323,1.10000009666338,
0.357,0.229904327927945,2.17391304347826,1.46239810170965,1,1,1,-0.388139521741323,1.10000009666338,
0.431,0.331680569222859,1.21951219512195,1.23038176340273,1,1,1,-0.388139521741323,1.10000009666338,
0.441,0.296421996484741,2.17391304347826,1.81512396349996,1,1,1,-0.388139521741323,1.10000009666338,
0.34,0.205608851949521,3.57142857142857,1.81106855382799,0.283333333333333,1,1,-0.388139521741323,1.10000009666338,
0.366,0.226521522156284,1.92307692307692,1.78724055447203,1,1,1,-0.388139521741323,1.10000009666338,
0.227,0.180856296545075,2.38095238095238,1.37915535170489,1,1,1,-0.388139521741323,1.10000009666338,
0.443,0.271536369571371,2,1.64031981052165,0.5,1,1,-0.388139521741323,1.10000009666338,
